empirical_peak_idx,theoretical_peak_idx,flow,25C_15N,25C_1H,30C_15N,30C_1H
1355,1257,5.226870998740196e-05,130.435,10.3833,130.367,10.4224
1355,1258,0.0005173626355826855,130.435,10.3833,130.435,10.4224
1355,1260,7.861889898777008e-05,130.435,10.3833,130.502,10.4224
1356,1258,0.0003120716661214828,130.435,10.4028,130.435,10.4224
1357,1259,0.00027058515697717664,130.502,10.3833,130.502,10.4028
1357,1260,0.0006785061210393906,130.502,10.3833,130.502,10.4224
1358,1260,0.0004626307636499405,130.502,10.4028,130.502,10.4224
1359,1262,0.00035333773121237755,130.57,10.3833,130.57,10.4028
1359,1263,0.0008846816606819629,130.57,10.3833,130.57,10.4224
1360,1263,0.0006071087904274463,130.57,10.4028,130.57,10.4224
1362,1263,5.33614307641983e-05,130.637,10.3833,130.57,10.4224
1362,1266,0.0004181915894150734,130.637,10.3833,130.637,10.4028
1362,1267,0.0009971793740987777,130.637,10.3833,130.637,10.4224
1363,1267,0.0007223057560622692,130.637,10.4028,130.637,10.4224
1366,1267,0.00014963624998927115,130.705,10.3833,130.637,10.4224
1366,1270,0.0004540759138762951,130.705,10.3833,130.705,10.4028
1366,1271,0.0009974626824259757,130.705,10.3833,130.705,10.4224
1367,1271,0.0007873627357184886,130.705,10.4028,130.705,10.4224
1370,1271,0.000233448576182127,130.772,10.3833,130.705,10.4224
1370,1275,0.00045457324013113974,130.772,10.3833,130.772,10.4028
1370,1276,0.0009244535118341445,130.772,10.3833,130.772,10.4224
1371,1276,0.0007911798544228076,130.772,10.4028,130.772,10.4224
1375,1276,0.00029111132025718686,130.84,10.3833,130.772,10.4224
1375,1280,0.0004211677238345146,130.84,10.3833,130.84,10.4028
1375,1281,0.0007884043268859386,130.84,10.3833,130.84,10.4224
1376,1281,0.0007325733080506325,130.84,10.4028,130.84,10.4224
1381,1281,0.0003153727389872074,130.907,10.3833,130.84,10.4224
1381,1285,0.0003600678406655788,130.907,10.3833,130.907,10.4028
1381,1286,0.0006113765761256218,130.907,10.3833,130.907,10.4224
1382,1286,0.0006219802424311637,130.907,10.4028,130.907,10.4224
1387,1286,0.00030573131516575813,130.975,10.3833,130.907,10.4224
1387,1290,0.0002817973494529724,130.975,10.3833,130.975,10.4028
1387,1291,0.00042121941223740574,130.975,10.3833,130.975,10.4224
1388,1291,0.0004792800173163414,130.975,10.4028,130.975,10.4224
1393,1291,0.00026630451902747153,131.042,10.3833,130.975,10.4224
1393,1295,0.00044603068381547927,131.042,10.3833,131.042,10.4224
1394,1295,0.000328032486140728,131.042,10.4028,131.042,10.4224
1399,1295,6.241444498300552e-06,131.11,10.3833,131.042,10.4224
1399,1298,0.00043466649949550626,131.11,10.3833,131.11,10.4224
1361,1261,0.0002990397624671459,130.637,10.2463,130.57,10.2854
1364,1261,3.0214525759220122e-05,130.705,10.2463,130.57,10.2854
1364,1264,0.00029048770666122435,130.705,10.2463,130.637,10.2658
1364,1265,0.0001333641819655895,130.705,10.2463,130.637,10.2854
1365,1268,0.00026205768808722495,130.705,10.2658,130.705,10.2658
1368,1265,0.00037109255790710447,130.772,10.2463,130.637,10.2854
1368,1268,5.565946921706199e-05,130.772,10.2463,130.705,10.2658
1368,1269,0.00018368437886238096,130.772,10.2463,130.705,10.2854
1369,1269,0.000356745533645153,130.772,10.2658,130.705,10.2854
1372,1268,6.69451430439949e-05,130.84,10.2267,130.705,10.2658
1372,1272,0.0001856831833720207,130.84,10.2267,130.772,10.2658
1373,1269,0.00013975650072097778,130.84,10.2463,130.705,10.2854
1373,1273,0.0006044796667993068,130.84,10.2463,130.772,10.2854
1374,1277,0.00043944055214524265,130.84,10.2658,130.84,10.2658
1378,1272,0.0002777843736112118,130.907,10.2267,130.772,10.2658
1379,1273,0.0002251915633678436,130.907,10.2463,130.772,10.2854
1379,1277,7.430082187056541e-05,130.907,10.2463,130.84,10.2658
1379,1278,0.000533728301525116,130.907,10.2463,130.84,10.2854
1380,1278,0.0003925918601453304,130.907,10.2658,130.84,10.2854
1380,1282,0.00010446254163980483,130.907,10.2658,130.907,10.2658
1384,1282,0.0002836187370121479,130.975,10.2267,130.907,10.2658
1385,1283,0.0008613212965428829,130.975,10.2463,130.907,10.2854
1386,1283,3.144694492220879e-05,130.975,10.2658,130.907,10.2854
1386,1284,0.000119011290371418,130.975,10.2658,130.907,10.305
1386,1287,0.00036906246095895766,130.975,10.2658,130.975,10.2658
1390,1282,0.0001382678747177124,131.042,10.2267,130.907,10.2658
1390,1287,0.00013044280931353568,131.042,10.2267,130.975,10.2658
1391,1283,5.9874448925256726e-05,131.042,10.2463,130.907,10.2854
1391,1288,0.0007634676061570644,131.042,10.2463,130.975,10.2854
1392,1288,0.00014064721763134002,131.042,10.2658,130.975,10.2854
1392,1289,0.00016113342717289923,131.042,10.2658,130.975,10.305
1392,1292,0.00020124781876802443,131.042,10.2658,131.042,10.2658
1396,1292,0.00023614615201950073,131.11,10.2267,131.042,10.2658
1397,1293,0.0007271440699696541,131.11,10.2463,131.042,10.2854
1398,1289,0.00013138297945261,131.11,10.2658,130.975,10.305
1398,1294,0.0002571492455899715,131.11,10.2658,131.042,10.305
1398,1296,6.252424791455268e-05,131.11,10.2658,131.11,10.2658
1401,1293,6.218617781996726e-05,131.177,10.2463,131.042,10.2854
1401,1296,0.0002888057380914688,131.177,10.2463,131.11,10.2658
1401,1297,0.00023843972012400626,131.177,10.2463,131.11,10.2854
1402,1297,0.00011756625026464461,131.177,10.2658,131.11,10.2854
1402,1299,0.00025544799864292146,131.177,10.2658,131.177,10.2658
1404,1297,0.00027257222682237626,131.245,10.2463,131.11,10.2854
1404,1300,0.0001610741950571537,131.245,10.2463,131.177,10.2854
1405,1300,0.00028181243687868117,131.245,10.2658,131.177,10.2854
1406,1300,5.9964135289192195e-06,131.312,10.2463,131.177,10.2854
1406,1301,0.00027728844434022905,131.312,10.2463,131.245,10.2854
1407,1302,0.00030566174536943435,133.674,7.66329,133.607,7.70242
1408,1302,2.1080486476421356e-06,133.674,7.68286,133.607,7.70242
1408,1303,0.00035210978239774704,133.674,7.68286,133.674,7.70242
1409,1303,0.00020105503499507902,133.742,7.66329,133.674,7.70242
1409,1305,0.00028362851589918136,133.742,7.66329,133.742,7.70242
1410,1305,0.0001557505689561367,133.742,7.68286,133.742,7.70242
1410,1306,0.0004232648760080337,133.742,7.68286,133.742,7.72199
1411,1305,0.0003882215358316898,133.809,7.66329,133.742,7.70242
1411,1307,0.0002871857956051826,133.809,7.66329,133.809,7.70242
1412,1307,0.0008043715730309486,133.809,7.68286,133.809,7.70242
1412,1308,1.5431921929121015e-05,133.809,7.68286,133.809,7.72199
1413,1309,0.0008491924032568931,133.876,7.66329,133.876,7.70242
1414,1308,0.000723626185208559,133.876,7.68286,133.809,7.72199
1414,1309,0.0003174349665641785,133.876,7.68286,133.876,7.70242
1415,1309,0.00013594524934887887,133.944,7.66329,133.876,7.70242
1415,1311,0.00024728206917643545,133.944,7.66329,133.944,7.68286
1415,1312,0.0005948985926806927,133.944,7.66329,133.944,7.70242
1416,1310,0.0008933242410421371,133.944,7.68286,133.876,7.72199
1416,1312,0.0003130238503217697,133.944,7.68286,133.944,7.70242
1417,1312,0.0005154931917786598,134.011,7.66329,133.944,7.70242
1417,1314,0.00025060996413230893,134.011,7.66329,134.011,7.68286
1417,1315,0.00027278987690806386,134.011,7.66329,134.011,7.70242
1418,1313,0.0009845394641160965,134.011,7.68286,133.944,7.72199
1418,1315,0.0001388554461300373,134.011,7.68286,134.011,7.70242
1418,1316,0.00016340995207428933,134.011,7.68286,134.011,7.72199
1419,1315,0.001021535787731409,134.079,7.66329,134.011,7.70242
1420,1316,0.0008327510207891464,134.079,7.68286,134.011,7.72199
1420,1317,0.0004349126480519771,134.079,7.68286,134.079,7.70242
1421,1317,0.0008946125395596027,134.146,7.66329,134.079,7.70242
1421,1319,3.378661349415779e-05,134.146,7.66329,134.146,7.70242
1422,1318,0.0009257110767066478,134.146,7.68286,134.079,7.72199
1422,1319,0.00022731637582182882,134.146,7.68286,134.146,7.70242
1423,1319,0.0007771259173750877,134.214,7.66329,134.146,7.70242
1424,1319,9.417012333869934e-05,134.214,7.68286,134.146,7.70242
1424,1320,0.0007860009558498859,134.214,7.68286,134.146,7.72199
1424,1321,8.359886705875396e-05,134.214,7.68286,134.214,7.70242
1425,1321,0.0005932755768299102,134.281,7.66329,134.214,7.70242
1426,1321,0.00019975164905190466,134.281,7.68286,134.214,7.70242
1426,1322,0.0005336880683898925,134.281,7.68286,134.214,7.72199
1427,1323,0.00040617641061544416,134.349,7.66329,134.281,7.70242
1428,1322,6.92795030772686e-05,134.349,7.68286,134.214,7.72199
1428,1323,2.2457633167505265e-05,134.349,7.68286,134.281,7.70242
1428,1324,0.0004065429791808128,134.349,7.68286,134.281,7.72199
1429,1323,0.00017592441290616989,134.416,7.66329,134.281,7.70242
1429,1325,6.509413942694664e-05,134.416,7.66329,134.349,7.70242
1430,1325,0.0002912616357207298,134.416,7.68286,134.349,7.70242
